category,name,price,description,veg_nonveg,spice_level,source_file
Restaurant,Uttapam Onion,₹245,"A delicious South Indian pancake made from fermented rice and lentil batter, topped with a generous layer of chopped onions, offering a unique blend of flavors and textures.",Veg,Normal,bikanervala_raj_nagar_extension_menu.csv
Restaurant,Mysore Masala Dosa,₹255,Spicy dosa with a special Mysore-style masala filling. Served with Sambhar & Chutney.,Veg,Spicy,bikanervala_raj_nagar_extension_menu.csv
Restaurant,Dosa Rawa Masala,₹245,"A delectable South Indian creation, this dosa is made from semolina (rawa) batter, crispy on the outside, and typically filled with a flavorful spiced potato mixture.Item includes 1 Dosa Rawa Masala, Sambhar, Coconut Chutney, Tomato-Onion Chutney.",Veg,Normal,bikanervala_raj_nagar_extension_menu.csv
Restaurant,Uttapam Mix Veg.,₹250,"A South Indian specialty, uttapam is a thick, savory pancake topped with a medley of mixed vegetables, creating a colorful and flavorful breakfast or snack.",Veg,Normal,bikanervala_raj_nagar_extension_menu.csv
Restaurant,Uttapam Tomato,₹245,"A flavorful South Indian pancake prepared with a fermented rice and lentil batter, topped with slices of fresh tomatoes for a tangy and refreshing twist.",Veg,Normal,bikanervala_raj_nagar_extension_menu.csv
Restaurant,Dosa Paper Masala,₹265,Thin and crispy dosa stuffed with spiced potato masala. Served with Sambhar & Chutney.,Veg,Normal,bikanervala_raj_nagar_extension_menu.csv
Restaurant,Dosa Onion Masala,₹250,"A scrumptious South Indian delicacy where a thin dosa is generously filled with a spicy and aromatic onion and potato masala, offering a delightful flavor combination.Item includes- 1 Dosa Onion Masala, Sambhar, Coconut Chutney & Onion-Tomato Chutney.",Veg,Spicy,bikanervala_raj_nagar_extension_menu.csv
Restaurant,Dosa Plain,₹210,"Plain Dosa is a popular South Indian crepe made from fermented rice and urad dal (black gram) batter. Dosas are versatile and can be enjoyed for breakfast, lunch, or dinner. Item Includes 1 Plain Dosa, Sambhar, Coconut Chutney & Tomato-Onion Chutney.",Veg,Normal,bikanervala_raj_nagar_extension_menu.csv
Restaurant,Veg. Noodles,₹230,Veg noodle is a quick and versatile meal that's perfect for lunch or dinner.This item includes 1 bowl veg noodles and sauces.,Veg,Normal,bikanervala_raj_nagar_extension_menu.csv
Restaurant,Noodles With Manchurian,₹255,Veg Chowmein with Veg Manchurian is a popular Indo-Chinese dish that combines two delicious components: Chowmein (stir-fried noodles) and Manchurian (vegetable balls in a savory sauce).This item is served with 1 bowl of Veg Chowmien mix with Veg Manchurian.,Veg,Normal,bikanervala_raj_nagar_extension_menu.csv
Restaurant,Noodles With Chilli Paneer,₹250,Chow mein with chili paneer is a delicious fusion dish that combines Chinese stir-fried noodles (chow mein) with spicy and flavorful Indian-style chili paneer (cottage cheese). It's a popular and satisfying Indo-Chinese dish.Item Includes Chowmien with good portion of Chilly Paneer.,Veg,Spicy,bikanervala_raj_nagar_extension_menu.csv
Restaurant,Veg. Manchurian (Gravy),₹265,"Veg Manchurian Gravy is a popular Indo-Chinese dish made with vegetable dumplings (Manchurian balls) served in a flavorful and tangy gravy. It's a delicious and comforting dish that pairs well with steamed rice, fried rice, or noodles. Item includes 6 pieces of Manchurian.",Veg,Normal,bikanervala_raj_nagar_extension_menu.csv
Restaurant,Veg Fried Rice,₹210,Veg fried rice is a popular Indo-Chinese dish that combines cooked rice with a variety of vegetables and flavored with soy sauce and other seasonings. It's a versatile and delicious dish that you can customize to your taste.,Veg,Normal,bikanervala_raj_nagar_extension_menu.csv
Restaurant,Chinese Platter,₹365,"It is a selection of Chinese dishes served together on a single platter or plate. It's a popular way to enjoy a variety of Chinese flavors and textures in one meal.A delicious combo of veg noodles, veg fried rice, chilli paneer and veg manchurian gravy.",Veg,Spicy,bikanervala_raj_nagar_extension_menu.csv
Restaurant,Veg. Manchurian (Dry),₹265,Fried vegetable dumplings are served in Chinese style. Item includes 8 pieces of Veg Manchurian.,Veg,Normal,bikanervala_raj_nagar_extension_menu.csv
Restaurant,Fried Rice With Chilli Paneer,₹240,Fried rice with chili paneer is a delicious and popular Indo-Chinese dish that combines the flavors of fried rice with spicy and flavorful chili paneer (a type of Indian cottage cheese). It's a perfect fusion of Chinese and Indian cuisines and is loved by many.Item Includes Delicious combo of rice and with good portion of chilly paneer.,Veg,Spicy,bikanervala_raj_nagar_extension_menu.csv
Restaurant,Chilli Cripsy Potatoes,₹190,Crispy fried potato strips tossed in a spicy and tangy sauce.,Veg,Spicy,bikanervala_raj_nagar_extension_menu.csv
Restaurant,Honey Chilli Potato,₹190,Honey Chilli Potato is a popular Indo-Chinese appetizer or snack that features crispy fried potato strips coated in a sweet and spicy honey chili sauce.,Veg,Spicy,bikanervala_raj_nagar_extension_menu.csv
Restaurant,Chilli Garlic Noodles,₹220,"Noodles stir-fried with garlic, chilies, and vegetables.",Veg,Normal,bikanervala_raj_nagar_extension_menu.csv
Restaurant,Chilly Paneer (Gravy),₹305,Chilli Paneer Gravy is a popular Indo-Chinese dish that features soft and succulent paneer (Indian cottage cheese) cubes cooked in a flavorful and spicy gravy. Item includes  6 pieces of Paneer Cubes.,Veg,Spicy,bikanervala_raj_nagar_extension_menu.csv
Restaurant,Veg. Garlic Noodles,₹220,Noodles stir-fried with garlic and mixed vegetables.,Veg,Normal,bikanervala_raj_nagar_extension_menu.csv
Restaurant,Chilly Paneer (Dry),₹305,Chilli Paneer Dry is a flavorful and spicy dish that's sure to please fans of Indo-Chinese cuisine. You can adjust the spiciness to your liking by varying the amount of green chilies and red chili powder.Item includes 8 pieces of paneer cubbes.,Veg,Spicy,bikanervala_raj_nagar_extension_menu.csv
Restaurant,Fried Rice With Manchurian,₹240,"Chopped vegetables and rice, stir fried in sauces served with manchurian.Item Includes- 1 Bowl of Fried Rice with a good portion of Manchurian.",Veg,Normal,bikanervala_raj_nagar_extension_menu.csv
Restaurant,Grilled Sandwich With Chips,₹185,Grilled Sandwich With Chips: A grilled sandwich served with chips.,Veg,Normal,bikanervala_raj_nagar_extension_menu.csv
Restaurant,French Fries,₹105,"Crispy golden fries, perfect as a snack or side dish.",Veg,Normal,bikanervala_raj_nagar_extension_menu.csv
Restaurant,Veg. Cheese Sandwich,₹65,Veg. Cheese Sandwich: A vegetarian sandwich with cheese.,Veg,Normal,bikanervala_raj_nagar_extension_menu.csv
Restaurant,Veg. Cheese Burger,₹130,Indian style burger stuffed with crispy potatoes and veg. Patties and cheese.Item Includes- 1 piece of Veg Cheese Burger.,Veg,Normal,bikanervala_raj_nagar_extension_menu.csv
Restaurant,Veg. Burger,₹115,Indian style burger stuffed with crispy potatoes and vegetable patties.Item includes 1 piece of Veg. Burger.,Veg,Normal,bikanervala_raj_nagar_extension_menu.csv
Restaurant,Veg Sandwich,₹50,Veg Sandwich: A simple vegetarian sandwich.,Veg,Normal,bikanervala_raj_nagar_extension_menu.csv
Restaurant,Small Fries,₹50,"Golden, crispy, and perfectly seasoned, our Small Fries are the ideal snack or side to complement any meal. Made from premium potatoes and fried to perfection, they deliver a satisfying crunch with every bite.",Veg,Normal,bikanervala_raj_nagar_extension_menu.csv
Restaurant,Chole Bhature,₹190,"Bikanervala Special: This dish is a delightful treat that tantalizes the taste buds while offering a satisfying, comforting meal.This dish is served with 1 bowl Choley, 2 Bhature, Salad and Achar.",Veg,Normal,bikanervala_raj_nagar_extension_menu.csv
Restaurant,Pao Bhaji,₹190,"Bikanervala Special: Savor the Rich, Flavorful Delight for Food Enthusiasts!This Special Item Includes blend of Spiced Vegetable Mash (Bhaji) Served with Soft Buttered Buns.",Veg,Normal,bikanervala_raj_nagar_extension_menu.csv
Restaurant,Matar Kulcha,₹160,"Matar Kulcha is a popular North Indian street food. Spiced peas (matar) curry served with soft, tender kulcha bread.This item is served with 1 bowl choley, 2 Kulchas, and Salad.",Veg,Normal,bikanervala_raj_nagar_extension_menu.csv
Restaurant,Punjabi Chana Kulcha,₹170,"A North Indian delight featuring spicy chickpea curry (chana) paired with soft, fluffy kulcha bread. A hearty and flavorful combination.This Item Contains Punjabi Channa with 2 pieces of Kulcha.",Veg,Spicy,bikanervala_raj_nagar_extension_menu.csv
Restaurant,Vada Pao,₹70,"A beloved Indian street food, consisting of a spicy potato fritter (vada) served inside a soft bun (pao) with chutneys. A flavorful and satisfying snack.This item includes 1 Vada Pao and Chutney.",Veg,Spicy,bikanervala_raj_nagar_extension_menu.csv
Restaurant,Pao Bhaji with Pepsi Can,₹255,"A delicious serving of spicy mashed vegetables paired with buttery pav, complemented by a chilled Pepsi can.",Veg,Spicy,bikanervala_raj_nagar_extension_menu.csv
Restaurant,Paneer Tikka,₹340,"Dices of fresh cottage cheese marinated in fresh cream, spices and grilled in tandoor.",Veg,Normal,bikanervala_raj_nagar_extension_menu.csv
Restaurant,Tawa Parantha With Curd,₹95,Soft and warm tawa paranthas served with creamy curd for a comforting meal.,Veg,Normal,bikanervala_raj_nagar_extension_menu.csv
Restaurant,Veg Grill Cheese Sandwich with Pepsi,₹260,"Grilled sandwich with gooey cheese and vegetables, served with a Pepsi can.",Veg,Normal,bikanervala_raj_nagar_extension_menu.csv
Restaurant,Stuff Paneer Kulcha,₹80,Stuff Paneer Kulcha: A kulcha bread stuffed with spiced paneer.,Veg,Normal,bikanervala_raj_nagar_extension_menu.csv
Restaurant,Hyderabadi Chaap With Naan,₹260,"Hyderabadi Chaap with Naan"" is a delicious and flavorful dish that combines succulent Hyderabadi-style marinated chaap with freshly made naan, a type of Indian bread.",Veg,Normal,bikanervala_raj_nagar_extension_menu.csv
Restaurant,Paneer Tikka with Pepsi Can,₹400,Plate of Paneer Tikka along with Pepsi Can,Veg,Normal,bikanervala_raj_nagar_extension_menu.csv
Restaurant,Chole Bhature With Pepsi Can,₹255,North Indian favorite featuring spicy chickpeas served with fluffy bhature and a chilled Pepsi can.,Veg,Spicy,bikanervala_raj_nagar_extension_menu.csv
Restaurant,Veg Noodles with Pepsi Can,₹290,"A traditional Indian dish made with thin, fried vermicelli-like strands of dough that are not sweetened and retain their natural white or light color.",Veg,Normal,bikanervala_raj_nagar_extension_menu.csv
Restaurant,Plain Dahi,₹70,"House Favorite – Loved by All, A Timeless Classic!

Serving Size:
- Approx. 

~ Fresh, thick, and creamy yogurt with a mildly tangy taste. Perfect as a cooling side dish or base for various Indian snacks and meals.",Veg,Normal,bikanervala_raj_nagar_extension_menu.csv
Restaurant,Tomato Soup,₹130,Tomato Soup: A classic tomato soup.,Veg,Normal,bikanervala_raj_nagar_extension_menu.csv
Restaurant,Hot & Sour Soup,₹130,A tangy and spicy soup with vegetables.,Veg,Spicy,bikanervala_raj_nagar_extension_menu.csv
Restaurant,Veg Sweet Corn Soup,₹130,Veg Sweet Corn Soup: A sweet corn soup with vegetables.,Veg,Normal,bikanervala_raj_nagar_extension_menu.csv
Restaurant,Tawa Aloo Parantha,₹95,"A flatbread stuffed with seasoned mashed potatoes, cooked on a griddle.",Veg,Normal,bikanervala_raj_nagar_extension_menu.csv
Restaurant,Aloo Kulcha,₹95,Soft and fluffy bread stuffed with potato & onion cooked in a clay oven.This item includes 1 piece of Aloo Kulcha.,Veg,Normal,bikanervala_raj_nagar_extension_menu.csv
Restaurant,Aloo Parantha,₹115,Indian bread stuffed with herbed potato masala.This Item includes 1 piece of Aloo Parantha.,Veg,Normal,bikanervala_raj_nagar_extension_menu.csv
Restaurant,Tandoori Roti,₹40,A very popular indian flatbread recipe traditionally made in tandoor.This item includes 1 piece of Tandoori Roti.,Veg,Normal,bikanervala_raj_nagar_extension_menu.csv
Restaurant,Butter Naan,₹95,Soft and flat bread cooked in a clay oven served with butter or garlic flavor.This item includes 1 piece of butter naan.,Veg,Normal,bikanervala_raj_nagar_extension_menu.csv
Restaurant,Paneer Kulcha,₹120,"Traditional Indian refined flour baked bread, stuffed with paneer, cooked in tandoor and drizzled with butter.",Veg,Normal,bikanervala_raj_nagar_extension_menu.csv
Restaurant,Roti Missi,₹70,A nutritious flatbread made with a mix of gram flour and spices.,Veg,Normal,bikanervala_raj_nagar_extension_menu.csv
Restaurant,Tandoori Butter Roti,₹45,"A soft and flaky Indian flatbread cooked in a tandoor or clay oven, brushed with butter for a rich, flavorful taste.This item Contains 1 Piece of Tandoori Roti.",Veg,Normal,bikanervala_raj_nagar_extension_menu.csv
Restaurant,Parantha Pudina,₹85,A soft and flaky parantha infused with the refreshing flavor of mint leaves.,Veg,Normal,bikanervala_raj_nagar_extension_menu.csv
Restaurant,Garlic Naan,₹100,"A soft and flavorful flatbread infused with garlic, baked to perfection.",Veg,Normal,bikanervala_raj_nagar_extension_menu.csv
Restaurant,Stuffed Naan,₹100,"A soft naan bread stuffed with flavorful fillings, baked to perfection.",Veg,Normal,bikanervala_raj_nagar_extension_menu.csv
Restaurant,Onion Kulcha,₹100,"Traditional indian refined flour baked bread stuffed with onion, cooked in tandoor and drizzled with butter.Item Includes 1 piece of Onion Kulcha Served with Achar.",Veg,Normal,bikanervala_raj_nagar_extension_menu.csv
Restaurant,Plain Naan,₹70,Traditional indian refined flour bread baked in tandoor.Item includes 1 piece of Plain Naan.,Veg,Normal,bikanervala_raj_nagar_extension_menu.csv
Restaurant,Parantha Lachha,₹90,"Lachha Paratha, is a popular Indian flatbread known for its flaky, layered texture. Laccha Paratha is a delightful and crispy accompaniment to various Indian dishes.Item Includes- 1 Piece of Lachha Parantha",Veg,Normal,bikanervala_raj_nagar_extension_menu.csv
Drinks (Beverages),Mint Mojito,₹90,"Mint Mojito Chill: Cool and refreshing with every minty sip!

Serving Size:
- Approx. 300ml

~ A refreshing blend of mint leaves, lime, and soda, the Mint Mojito is a cool summer drink that’s both invigorating and satisfying, perfect for outdoor gatherings.A non-alcoholic mint-flavored mojito.",Veg,Normal,bikanervala_raj_nagar_extension_menu.csv
Drinks (Beverages),Masala Strawberry,₹90,"Strawberry Surprise: Sweet meets masala for a refreshing summer delight!

Serving Size:
- Approx. 300ml

~ This unique drink combines fresh strawberries with spices and a hint of sweetness, creating a refreshing and flavorful beverage that’s perfect for summer sipping.",Veg,Normal,bikanervala_raj_nagar_extension_menu.csv
Drinks (Beverages),Fresh Lime Soda,₹95,Fresh Lime Soda: A refreshing soda drink made with fresh lime juice.,Veg,Normal,bikanervala_raj_nagar_extension_menu.csv
Drinks (Beverages),Strawberry Shake,₹150,"Berry Bliss- Loved by All, Craved by Many!

Available in: approx. 400ml

- Made with real strawberries & creamy milk
- Blended to perfection for a smooth, fruity delight!",Veg,Normal,bikanervala_raj_nagar_extension_menu.csv
Bakery By Bikanervala,35% Fruit & Nut Chocolate Bar 100G,₹220.34,Chocolate Bar Fruit and Nut 100G: A 100-gram chocolate bar with mixed fruits and nuts.,Veg,Normal,bikanervala_raj_nagar_extension_menu.csv
Bakery By Bikanervala,55% dark chocolate Bar 100G,₹203.39,Chocolate Bar Dark 100G: A rich dark chocolate bar weighing 100 grams.,Veg,Normal,bikanervala_raj_nagar_extension_menu.csv
Bakery By Bikanervala,Chocolate Box 15pcs,₹422.88,Chocolate Box 15pcs: An assortment of 15 pieces of gourmet chocolates.,Veg,Normal,bikanervala_raj_nagar_extension_menu.csv
